# Residuals   
# Time        	k             	nut           	omega         	p             	Urelx         	Urely         
27147         	3.293747e-05	N/A	5.844364e-06	8.293850e-05	1.814837e-05	1.770988e-05
27148         	3.281172e-05	N/A	5.950286e-06	8.926229e-05	1.815029e-05	1.771191e-05
27149         	3.294760e-05	N/A	5.760754e-06	8.626097e-05	1.813912e-05	1.771600e-05
27150         	3.279121e-05	N/A	6.167707e-06	1.087848e-04	1.814785e-05	1.771199e-05
27151         	3.276413e-05	N/A	5.493588e-06	9.012163e-05	1.814688e-05	1.770851e-05
27152         	3.323758e-05	N/A	6.426498e-06	8.879311e-05	1.814919e-05	1.770581e-05
27153         	3.265169e-05	N/A	6.062978e-06	1.078726e-04	1.812486e-05	1.772765e-05
27154         	3.276329e-05	N/A	5.235278e-06	7.682959e-05	1.815661e-05	1.768827e-05
27155         	3.311129e-05	N/A	6.195722e-06	1.000406e-04	1.813824e-05	1.771102e-05
27156         	3.271298e-05	N/A	5.993021e-06	8.535386e-05	1.814071e-05	1.771171e-05
27157         	3.285481e-05	N/A	5.632913e-06	7.868939e-05	1.813348e-05	1.770724e-05
27158         	3.320396e-05	N/A	6.356372e-06	9.007927e-05	1.814346e-05	1.770022e-05
27159         	3.291123e-05	N/A	5.939721e-06	1.384905e-04	1.813619e-05	1.770998e-05
27160         	3.292971e-05	N/A	6.221829e-06	1.263315e-04	1.813709e-05	1.770948e-05
27161         	3.298982e-05	N/A	6.026143e-06	9.275729e-05	1.814216e-05	1.769946e-05
27162         	3.261255e-05	N/A	5.570123e-06	1.061315e-04	1.814543e-05	1.769441e-05
27163         	3.299957e-05	N/A	5.676532e-06	1.040041e-04	1.811463e-05	1.771928e-05
27164         	3.291547e-05	N/A	5.993042e-06	1.116717e-04	1.815034e-05	1.768734e-05
27165         	3.290179e-05	N/A	6.000163e-06	1.030000e-04	1.812345e-05	1.770755e-05
27166         	3.288852e-05	N/A	5.931265e-06	1.081067e-04	1.814545e-05	1.769133e-05
27167         	3.314698e-05	N/A	6.161760e-06	9.763768e-05	1.811447e-05	1.771169e-05
27168         	3.273913e-05	N/A	5.972172e-06	1.113420e-04	1.815322e-05	1.767930e-05
27169         	3.285435e-05	N/A	5.443347e-06	9.673374e-05	1.811445e-05	1.770925e-05
27170         	3.325610e-05	N/A	6.543450e-06	1.045550e-04	1.814112e-05	1.768489e-05
27171         	3.286581e-05	N/A	6.291723e-06	1.066147e-04	1.812383e-05	1.770415e-05
27172         	3.263040e-05	N/A	5.560502e-06	9.016500e-05	1.813057e-05	1.768913e-05
27173         	3.290700e-05	N/A	5.623294e-06	7.465190e-05	1.812582e-05	1.768900e-05
27174         	3.292954e-05	N/A	5.953893e-06	9.601148e-05	1.812169e-05	1.769555e-05
27175         	3.276457e-05	N/A	5.703297e-06	1.012636e-04	1.812661e-05	1.769146e-05
27176         	3.340433e-05	N/A	6.650791e-06	1.063971e-04	1.812521e-05	1.769157e-05
27177         	3.272755e-05	N/A	6.103951e-06	1.379688e-04	1.809448e-05	1.771891e-05
27178         	3.301659e-05	N/A	5.936791e-06	1.150202e-04	1.814816e-05	1.766646e-05
27179         	3.303177e-05	N/A	6.221812e-06	1.063413e-04	1.812041e-05	1.768975e-05
27180         	3.258848e-05	N/A	5.801508e-06	9.446764e-05	1.814378e-05	1.766726e-05
27181         	3.296479e-05	N/A	5.670968e-06	7.944548e-05	1.809472e-05	1.771063e-05
27182         	3.322021e-05	N/A	6.542441e-06	1.032396e-04	1.812310e-05	1.768050e-05
27183         	3.270956e-05	N/A	5.899332e-06	1.054599e-04	1.811825e-05	1.769006e-05
27184         	3.277646e-05	N/A	5.548245e-06	1.007955e-04	1.811998e-05	1.768015e-05
27185         	3.320500e-05	N/A	6.154201e-06	8.360008e-05	1.811844e-05	1.768037e-05
27186         	3.281646e-05	N/A	6.147385e-06	1.183922e-04	1.811960e-05	1.768559e-05
27187         	3.305519e-05	N/A	5.802013e-06	1.091554e-04	1.808437e-05	1.770616e-05
27188         	3.284579e-05	N/A	5.995703e-06	1.019018e-04	1.814436e-05	1.765509e-05
27189         	3.299424e-05	N/A	5.769196e-06	8.658158e-05	1.810339e-05	1.768538e-05
27190         	3.287442e-05	N/A	5.987326e-06	9.658721e-05	1.812260e-05	1.766939e-05
27191         	3.292471e-05	N/A	5.924907e-06	1.055350e-04	1.810122e-05	1.769027e-05
27192         	3.284941e-05	N/A	5.849624e-06	1.009082e-04	1.811939e-05	1.766649e-05
27193         	3.318832e-05	N/A	6.196927e-06	1.078427e-04	1.809490e-05	1.769182e-05
27194         	3.296489e-05	N/A	6.270231e-06	1.227678e-04	1.812210e-05	1.766560e-05
27195         	3.280160e-05	N/A	5.895729e-06	1.082508e-04	1.808478e-05	1.769548e-05
27196         	3.295409e-05	N/A	5.886456e-06	9.723150e-05	1.813165e-05	1.765257e-05
27197         	3.320282e-05	N/A	6.242432e-06	8.324961e-05	1.810105e-05	1.767572e-05
27198         	3.266852e-05	N/A	5.977665e-06	9.942740e-05	1.810694e-05	1.767343e-05
27199         	3.275952e-05	N/A	5.086202e-06	7.932738e-05	1.810347e-05	1.766733e-05
27200         	3.324631e-05	N/A	6.507804e-06	9.673195e-05	1.810570e-05	1.766957e-05
27201         	3.268511e-05	N/A	6.060221e-06	1.096488e-04	1.808539e-05	1.769241e-05
27202         	3.308415e-05	N/A	5.754338e-06	8.335537e-05	1.812316e-05	1.764507e-05
27203         	3.321792e-05	N/A	6.459316e-06	1.256921e-04	1.810782e-05	1.766456e-05
27204         	3.290982e-05	N/A	6.127270e-06	1.204431e-04	1.808479e-05	1.768363e-05
27205         	3.294006e-05	N/A	6.032889e-06	9.229875e-05	1.811069e-05	1.765640e-05
27206         	3.278294e-05	N/A	6.020300e-06	9.718098e-05	1.807107e-05	1.769434e-05
27207         	3.281002e-05	N/A	5.413314e-06	8.607203e-05	1.812870e-05	1.763260e-05
27208         	3.324916e-05	N/A	6.312100e-06	9.680664e-05	1.808778e-05	1.767824e-05
27209         	3.282303e-05	N/A	5.883312e-06	1.034235e-04	1.810331e-05	1.765747e-05
27210         	3.270529e-05	N/A	5.676308e-06	9.728602e-05	1.809322e-05	1.766513e-05
27211         	3.315284e-05	N/A	5.941595e-06	8.844135e-05	1.809963e-05	1.765794e-05
27212         	3.284488e-05	N/A	5.991558e-06	1.095647e-04	1.809700e-05	1.766075e-05
27213         	3.318067e-05	N/A	6.001017e-06	9.546381e-05	1.807770e-05	1.767255e-05
27214         	3.289520e-05	N/A	5.957122e-06	9.780036e-05	1.810628e-05	1.764740e-05
27215         	3.272734e-05	N/A	5.646675e-06	8.223705e-05	1.808168e-05	1.766535e-05
27216         	3.299468e-05	N/A	5.756327e-06	9.152081e-05	1.810616e-05	1.764482e-05
27217         	3.304774e-05	N/A	6.092990e-06	1.113761e-04	1.808712e-05	1.765991e-05
27218         	3.304543e-05	N/A	6.050563e-06	8.842226e-05	1.808451e-05	1.766121e-05
27219         	3.277443e-05	N/A	5.551296e-06	8.399551e-05	1.808650e-05	1.765370e-05
27220         	3.295983e-05	N/A	5.758436e-06	8.409357e-05	1.808845e-05	1.765200e-05
27221         	3.314165e-05	N/A	6.106359e-06	9.996046e-05	1.808864e-05	1.765429e-05
27222         	3.314148e-05	N/A	6.221959e-06	1.007655e-04	1.809228e-05	1.764825e-05
27223         	3.287839e-05	N/A	5.771769e-06	9.250130e-05	1.807129e-05	1.766145e-05
27224         	3.296351e-05	N/A	5.745893e-06	9.028521e-05	1.809702e-05	1.763735e-05
27225         	3.294233e-05	N/A	6.064522e-06	9.194100e-05	1.807047e-05	1.766208e-05
27226         	3.275775e-05	N/A	5.703393e-06	9.130645e-05	1.809970e-05	1.763472e-05
27227         	3.285507e-05	N/A	5.573187e-06	8.976429e-05	1.807857e-05	1.764926e-05
27228         	3.308200e-05	N/A	5.903002e-06	9.648024e-05	1.807830e-05	1.765158e-05
27229         	3.309755e-05	N/A	6.192083e-06	1.115325e-04	1.807685e-05	1.765032e-05
27230         	3.275382e-05	N/A	6.098017e-06	8.990247e-05	1.807705e-05	1.764933e-05
27231         	3.278704e-05	N/A	5.648804e-06	7.006627e-05	1.808309e-05	1.763906e-05
27232         	3.287988e-05	N/A	5.580950e-06	7.921558e-05	1.805416e-05	1.766256e-05
27233         	3.301992e-05	N/A	5.898806e-06	9.689979e-05	1.810285e-05	1.762079e-05
27234         	3.296598e-05	N/A	5.833076e-06	9.128518e-05	1.806617e-05	1.765146e-05
27235         	3.304104e-05	N/A	5.880760e-06	1.113016e-04	1.809294e-05	1.762791e-05
27236         	3.314998e-05	N/A	6.330404e-06	1.088265e-04	1.805363e-05	1.766614e-05
27237         	3.267788e-05	N/A	5.642576e-06	9.524949e-05	1.809536e-05	1.761864e-05
27238         	3.318959e-05	N/A	5.856843e-06	8.751065e-05	1.807771e-05	1.763490e-05
27239         	3.301589e-05	N/A	6.100499e-06	1.084733e-04	1.806183e-05	1.764881e-05
27240         	3.283965e-05	N/A	5.831597e-06	1.041073e-04	1.807313e-05	1.763975e-05
27241         	3.299071e-05	N/A	6.093858e-06	9.702497e-05	1.807026e-05	1.763879e-05
27242         	3.278145e-05	N/A	5.794400e-06	8.523144e-05	1.805112e-05	1.765017e-05
27243         	3.315638e-05	N/A	5.896995e-06	8.658525e-05	1.809196e-05	1.761512e-05
27244         	3.292628e-05	N/A	6.020360e-06	1.035983e-04	1.805452e-05	1.764894e-05
27245         	3.286440e-05	N/A	5.952654e-06	8.974810e-05	1.808627e-05	1.761631e-05
27246         	3.281521e-05	N/A	5.727721e-06	8.690545e-05	1.805113e-05	1.764968e-05
27247         	3.324097e-05	N/A	6.096274e-06	9.688314e-05	1.808207e-05	1.761776e-05
27248         	3.300292e-05	N/A	6.379029e-06	1.197694e-04	1.804876e-05	1.764974e-05
27249         	3.299037e-05	N/A	5.734680e-06	9.938375e-05	1.808025e-05	1.761512e-05
27250         	3.290550e-05	N/A	5.980502e-06	1.132909e-04	1.803801e-05	1.765478e-05
27251         	3.304171e-05	N/A	6.151971e-06	1.000613e-04	1.808971e-05	1.760619e-05
27252         	3.270413e-05	N/A	5.492795e-06	9.051389e-05	1.805195e-05	1.763430e-05
27253         	3.293696e-05	N/A	5.660208e-06	9.970088e-05	1.807105e-05	1.761687e-05
27254         	3.292212e-05	N/A	5.707173e-06	7.516934e-05	1.803362e-05	1.765075e-05
27255         	3.331765e-05	N/A	6.298270e-06	8.511758e-05	1.808238e-05	1.760444e-05
27256         	3.291945e-05	N/A	6.256394e-06	1.212670e-04	1.805202e-05	1.763643e-05
27257         	3.298223e-05	N/A	5.843549e-06	8.660400e-05	1.807536e-05	1.760686e-05
27258         	3.283804e-05	N/A	5.756539e-06	8.074239e-05	1.804209e-05	1.763674e-05
27259         	3.278500e-05	N/A	5.323881e-06	8.475794e-05	1.806698e-05	1.761080e-05
27260         	3.305718e-05	N/A	6.013058e-06	9.708659e-05	1.804179e-05	1.763366e-05
27261         	3.309264e-05	N/A	6.332919e-06	1.196948e-04	1.806721e-05	1.761566e-05
27262         	3.285460e-05	N/A	5.873820e-06	9.769971e-05	1.803828e-05	1.762975e-05
27263         	3.294021e-05	N/A	5.770412e-06	8.991189e-05	1.806687e-05	1.760623e-05
27264         	3.274579e-05	N/A	5.222781e-06	7.319844e-05	1.802804e-05	1.763804e-05
27265         	3.359660e-05	N/A	6.613740e-06	9.761909e-05	1.806905e-05	1.760155e-05
27266         	3.277336e-05	N/A	6.435042e-06	1.249377e-04	1.805324e-05	1.762423e-05
27267         	3.288355e-05	N/A	5.670696e-06	7.584888e-05	1.802278e-05	1.763507e-05
27268         	3.302596e-05	N/A	5.950888e-06	7.860901e-05	1.808199e-05	1.758417e-05
27269         	3.297573e-05	N/A	5.656543e-06	8.861830e-05	1.804364e-05	1.761787e-05
27270         	3.276538e-05	N/A	5.763665e-06	1.081297e-04	1.804902e-05	1.761313e-05
27271         	3.312918e-05	N/A	6.029196e-06	1.072888e-04	1.804889e-05	1.761570e-05
27272         	3.298745e-05	N/A	5.956641e-06	9.986219e-05	1.801768e-05	1.763740e-05
27273         	3.283321e-05	N/A	5.755221e-06	9.169809e-05	1.807131e-05	1.758711e-05
27274         	3.292628e-05	N/A	5.441322e-06	7.401903e-05	1.802955e-05	1.762081e-05
27275         	3.304072e-05	N/A	5.781965e-06	9.673101e-05	1.805952e-05	1.759670e-05
27276         	3.336385e-05	N/A	6.511900e-06	1.128523e-04	1.802138e-05	1.763231e-05
27277         	3.289146e-05	N/A	6.079390e-06	9.939423e-05	1.806795e-05	1.758468e-05
27278         	3.296275e-05	N/A	5.671240e-06	8.153055e-05	1.802501e-05	1.761774e-05
27279         	3.291829e-05	N/A	5.521381e-06	8.694634e-05	1.805273e-05	1.759126e-05
27280         	3.293992e-05	N/A	5.666317e-06	8.163047e-05	1.803155e-05	1.761065e-05
27281         	3.315118e-05	N/A	6.161726e-06	1.029911e-04	1.804166e-05	1.760421e-05
27282         	3.297953e-05	N/A	6.076426e-06	9.741306e-05	1.801602e-05	1.762295e-05
27283         	3.302561e-05	N/A	6.015635e-06	1.093501e-04	1.806062e-05	1.758144e-05
27284         	3.295681e-05	N/A	5.719313e-06	9.955132e-05	1.801975e-05	1.761553e-05
27285         	3.307828e-05	N/A	6.022308e-06	1.208360e-04	1.805271e-05	1.758538e-05
27286         	3.306802e-05	N/A	6.151765e-06	1.262016e-04	1.801574e-05	1.762363e-05
27287         	3.335555e-05	N/A	6.295226e-06	9.068702e-05	1.805696e-05	1.757717e-05
27288         	3.284906e-05	N/A	6.027876e-06	9.161971e-05	1.801964e-05	1.761572e-05
27289         	3.288290e-05	N/A	5.488405e-06	9.273482e-05	1.804525e-05	1.758388e-05
27290         	3.283894e-05	N/A	5.771989e-06	9.997053e-05	1.802635e-05	1.760085e-05
27291         	3.316380e-05	N/A	6.069996e-06	9.413838e-05	1.804094e-05	1.759245e-05
27292         	3.303362e-05	N/A	6.068127e-06	1.104005e-04	1.802216e-05	1.760313e-05
27293         	3.292006e-05	N/A	5.864598e-06	9.706851e-05	1.802861e-05	1.759668e-05
27294         	3.295533e-05	N/A	5.626076e-06	8.571149e-05	1.802928e-05	1.759240e-05
27295         	3.303454e-05	N/A	5.979417e-06	1.089325e-04	1.802913e-05	1.759196e-05
27296         	3.276114e-05	N/A	5.776312e-06	9.849639e-05	1.802767e-05	1.759455e-05
27297         	3.320741e-05	N/A	5.900708e-06	7.970708e-05	1.803004e-05	1.758628e-05
27298         	3.301795e-05	N/A	6.064847e-06	1.188584e-04	1.802597e-05	1.759353e-05
27299         	3.315269e-05	N/A	5.904458e-06	1.022464e-04	1.798807e-05	1.762427e-05
27300         	3.304395e-05	N/A	6.091123e-06	1.028327e-04	1.805152e-05	1.756204e-05
27301         	3.291404e-05	N/A	5.827362e-06	1.055508e-04	1.801228e-05	1.760129e-05
27302         	3.308176e-05	N/A	6.017265e-06	9.707380e-05	1.804388e-05	1.756547e-05
27303         	3.284849e-05	N/A	5.792388e-06	1.087538e-04	1.800105e-05	1.760618e-05
27304         	3.283342e-05	N/A	5.229185e-06	9.797956e-05	1.803205e-05	1.757325e-05
27305         	3.316131e-05	N/A	6.186819e-06	9.538317e-05	1.799089e-05	1.761227e-05
27306         	3.291229e-05	N/A	6.078640e-06	9.627274e-05	1.804592e-05	1.756251e-05
27307         	3.318399e-05	N/A	5.938693e-06	9.582445e-05	1.800414e-05	1.759504e-05
27308         	3.297799e-05	N/A	6.173404e-06	1.155138e-04	1.803104e-05	1.757164e-05
27309         	3.276524e-05	N/A	5.294229e-06	9.300626e-05	1.799741e-05	1.759622e-05
27310         	3.298693e-05	N/A	5.826111e-06	9.274523e-05	1.803265e-05	1.756441e-05
27311         	3.294679e-05	N/A	5.952272e-06	1.025510e-04	1.799225e-05	1.760613e-05
27312         	3.350785e-05	N/A	6.141712e-06	8.674522e-05	1.803373e-05	1.756052e-05
27313         	3.316011e-05	N/A	6.683354e-06	1.382844e-04	1.799431e-05	1.760369e-05
27314         	3.281978e-05	N/A	5.872077e-06	1.015226e-04	1.802449e-05	1.757060e-05
27315         	3.290889e-05	N/A	5.447237e-06	8.696465e-05	1.801024e-05	1.757306e-05
27316         	3.312338e-05	N/A	6.088425e-06	1.090893e-04	1.802194e-05	1.757274e-05
27317         	3.312576e-05	N/A	6.001137e-06	1.040368e-04	1.798738e-05	1.759764e-05
27318         	3.292312e-05	N/A	5.892724e-06	1.049461e-04	1.803216e-05	1.755617e-05
27319         	3.304539e-05	N/A	5.705227e-06	1.028406e-04	1.799387e-05	1.758653e-05
27320         	3.291876e-05	N/A	5.763069e-06	9.215826e-05	1.802063e-05	1.756154e-05
27321         	3.308003e-05	N/A	6.033885e-06	1.054689e-04	1.800072e-05	1.758104e-05
27322         	3.311531e-05	N/A	6.133472e-06	1.044188e-04	1.801235e-05	1.756565e-05
27323         	3.317547e-05	N/A	6.122027e-06	1.028514e-04	1.798944e-05	1.758633e-05
27324         	3.288676e-05	N/A	5.737839e-06	1.031729e-04	1.801546e-05	1.755971e-05
27325         	3.292800e-05	N/A	5.661020e-06	8.990114e-05	1.798767e-05	1.758038e-05
27326         	3.289740e-05	N/A	5.861037e-06	9.901089e-05	1.801703e-05	1.755706e-05
27327         	3.295298e-05	N/A	5.667214e-06	9.109108e-05	1.798213e-05	1.758262e-05
27328         	3.300664e-05	N/A	5.840712e-06	9.724966e-05	1.802523e-05	1.754661e-05
27329         	3.336584e-05	N/A	6.182671e-06	1.015105e-04	1.797900e-05	1.758199e-05
27330         	3.284957e-05	N/A	6.312383e-06	1.064074e-04	1.801162e-05	1.755703e-05
27331         	3.289779e-05	N/A	5.599243e-06	8.713827e-05	1.797421e-05	1.758911e-05
27332         	3.324368e-05	N/A	6.015811e-06	8.658443e-05	1.801806e-05	1.754338e-05
27333         	3.283971e-05	N/A	5.960864e-06	9.565464e-05	1.797714e-05	1.758421e-05
27334         	3.309391e-05	N/A	5.861356e-06	8.636297e-05	1.801498e-05	1.754231e-05
27335         	3.325262e-05	N/A	6.117870e-06	1.121684e-04	1.797194e-05	1.758493e-05
27336         	3.321796e-05	N/A	6.370701e-06	1.414446e-04	1.801821e-05	1.754386e-05
27337         	3.310074e-05	N/A	6.195321e-06	1.073489e-04	1.798074e-05	1.757238e-05
27338         	3.300696e-05	N/A	6.063365e-06	9.116213e-05	1.801025e-05	1.754140e-05
27339         	3.287513e-05	N/A	5.335022e-06	9.030522e-05	1.796233e-05	1.758604e-05
27340         	3.312107e-05	N/A	5.967512e-06	9.710926e-05	1.801515e-05	1.753400e-05
27341         	3.297034e-05	N/A	5.882307e-06	1.009364e-04	1.797208e-05	1.757766e-05
27342         	3.318988e-05	N/A	6.014481e-06	9.593839e-05	1.800434e-05	1.754270e-05
27343         	3.314659e-05	N/A	6.165712e-06	1.200601e-04	1.796203e-05	1.758235e-05
27344         	3.279136e-05	N/A	5.533087e-06	9.611893e-05	1.801021e-05	1.753251e-05
27345         	3.318148e-05	N/A	6.098282e-06	8.906044e-05	1.796816e-05	1.756815e-05
27346         	3.296604e-05	N/A	6.118036e-06	9.860513e-05	1.800837e-05	1.753457e-05
27347         	3.301780e-05	N/A	5.691679e-06	7.668775e-05	1.798445e-05	1.754730e-05
27348         	3.332785e-05	N/A	6.171117e-06	8.394294e-05	1.796438e-05	1.757022e-05
27349         	3.313728e-05	N/A	6.162958e-06	1.342156e-04	1.799537e-05	1.754300e-05
27350         	3.297742e-05	N/A	6.297848e-06	1.103491e-04	1.797878e-05	1.755685e-05
27351         	3.286679e-05	N/A	5.643363e-06	9.653215e-05	1.798699e-05	1.754778e-05
27352         	3.285466e-05	N/A	5.422509e-06	9.058707e-05	1.797672e-05	1.754975e-05
27353         	3.328099e-05	N/A	6.219851e-06	1.092853e-04	1.798956e-05	1.753911e-05
27354         	3.289415e-05	N/A	5.954068e-06	1.081744e-04	1.795957e-05	1.756551e-05
27355         	3.312513e-05	N/A	6.028280e-06	1.014960e-04	1.799936e-05	1.752627e-05
27356         	3.281395e-05	N/A	5.772928e-06	1.135442e-04	1.795407e-05	1.757034e-05
27357         	3.313911e-05	N/A	5.677789e-06	8.169993e-05	1.799929e-05	1.751899e-05
27358         	3.328245e-05	N/A	6.411070e-06	1.105282e-04	1.795833e-05	1.756340e-05
27359         	3.289020e-05	N/A	5.778803e-06	1.086079e-04	1.799241e-05	1.752851e-05
27360         	3.290391e-05	N/A	5.693800e-06	9.692320e-05	1.795517e-05	1.755798e-05
27361         	3.309121e-05	N/A	5.910608e-06	8.598215e-05	1.799391e-05	1.752221e-05
27362         	3.312226e-05	N/A	6.046963e-06	8.360834e-05	1.795475e-05	1.755496e-05
27363         	3.284835e-05	N/A	5.685073e-06	8.130345e-05	1.798202e-05	1.752868e-05
27364         	3.315206e-05	N/A	5.722191e-06	8.964364e-05	1.797025e-05	1.753869e-05
27365         	3.320569e-05	N/A	6.141622e-06	8.646479e-05	1.795236e-05	1.755459e-05
27366         	3.303342e-05	N/A	6.141635e-06	1.130160e-04	1.798938e-05	1.752230e-05
27367         	3.295122e-05	N/A	5.611683e-06	9.146320e-05	1.795204e-05	1.754645e-05
27368         	3.298165e-05	N/A	5.606672e-06	9.262095e-05	1.798153e-05	1.752156e-05
27369         	3.307284e-05	N/A	5.920756e-06	8.692031e-05	1.796204e-05	1.753599e-05
27370         	3.325195e-05	N/A	6.138860e-06	9.485544e-05	1.796634e-05	1.753362e-05
27371         	3.318029e-05	N/A	6.243543e-06	1.285738e-04	1.796526e-05	1.753820e-05
27372         	3.322767e-05	N/A	6.147800e-06	1.167684e-04	1.793700e-05	1.755612e-05
27373         	3.295094e-05	N/A	5.865641e-06	9.598949e-05	1.799009e-05	1.750911e-05
27374         	3.316120e-05	N/A	5.805646e-06	8.467616e-05	1.795388e-05	1.753687e-05
27375         	3.278421e-05	N/A	5.660176e-06	1.071445e-04	1.798042e-05	1.751327e-05
27376         	3.317149e-05	N/A	5.777060e-06	8.855436e-05	1.793862e-05	1.755105e-05
27377         	3.342313e-05	N/A	6.768201e-06	1.145442e-04	1.797421e-05	1.751666e-05
27378         	3.279455e-05	N/A	5.902634e-06	1.085060e-04	1.795623e-05	1.753306e-05
27379         	3.305055e-05	N/A	5.545971e-06	9.149515e-05	1.795438e-05	1.752527e-05
27380         	3.309252e-05	N/A	6.194188e-06	9.760440e-05	1.796769e-05	1.751794e-05
27381         	3.286558e-05	N/A	5.558856e-06	9.029237e-05	1.793569e-05	1.754918e-05
27382         	3.341160e-05	N/A	6.189614e-06	8.838997e-05	1.797382e-05	1.750558e-05
27383         	3.305137e-05	N/A	6.218568e-06	1.068203e-04	1.795783e-05	1.752373e-05
27384         	3.287726e-05	N/A	5.310314e-06	9.109206e-05	1.793224e-05	1.753949e-05
27385         	3.327732e-05	N/A	6.180522e-06	8.928029e-05	1.797247e-05	1.750299e-05
27386         	3.299071e-05	N/A	6.144508e-06	9.925770e-05	1.795143e-05	1.752658e-05
27387         	3.318372e-05	N/A	5.703426e-06	8.217775e-05	1.794677e-05	1.752042e-05
27388         	3.310258e-05	N/A	6.137566e-06	1.210125e-04	1.795327e-05	1.751684e-05
27389         	3.293138e-05	N/A	5.620058e-06	8.887767e-05	1.792876e-05	1.753622e-05
27390         	3.288375e-05	N/A	5.667455e-06	9.159186e-05	1.797378e-05	1.749254e-05
27391         	3.307074e-05	N/A	5.731197e-06	9.852043e-05	1.793166e-05	1.753403e-05
27392         	3.317858e-05	N/A	5.942467e-06	8.910113e-05	1.796533e-05	1.749885e-05
27393         	3.335965e-05	N/A	6.384983e-06	1.013353e-04	1.792509e-05	1.753673e-05
27394         	3.293629e-05	N/A	6.014506e-06	1.197239e-04	1.797485e-05	1.748724e-05
27395         	3.296154e-05	N/A	5.513410e-06	9.955429e-05	1.793084e-05	1.752647e-05
27396         	3.335710e-05	N/A	6.213398e-06	1.017276e-04	1.795412e-05	1.750710e-05
27397         	3.305950e-05	N/A	6.101766e-06	1.005289e-04	1.793677e-05	1.752041e-05
27398         	3.297122e-05	N/A	5.917248e-06	9.669996e-05	1.794570e-05	1.750922e-05
27399         	3.292241e-05	N/A	5.366586e-06	9.252276e-05	1.794029e-05	1.750798e-05
27400         	3.305965e-05	N/A	5.874920e-06	1.009002e-04	1.794451e-05	1.750613e-05
27401         	3.315445e-05	N/A	6.365391e-06	1.113437e-04	1.793897e-05	1.751430e-05
27402         	3.293273e-05	N/A	5.892671e-06	8.381256e-05	1.791791e-05	1.752369e-05
27403         	3.316320e-05	N/A	5.728582e-06	9.549209e-05	1.796237e-05	1.748779e-05
27404         	3.310532e-05	N/A	6.041872e-06	1.100738e-04	1.793502e-05	1.751081e-05
27405         	3.300784e-05	N/A	5.824374e-06	9.357787e-05	1.793704e-05	1.750754e-05
27406         	3.305327e-05	N/A	5.999469e-06	9.507697e-05	1.794195e-05	1.750086e-05
27407         	3.299653e-05	N/A	5.730461e-06	8.532833e-05	1.793840e-05	1.749873e-05
27408         	3.292869e-05	N/A	5.514373e-06	9.193968e-05	1.793461e-05	1.749884e-05
27409         	3.323706e-05	N/A	5.975471e-06	9.451368e-05	1.792747e-05	1.750572e-05
27410         	3.308446e-05	N/A	6.349973e-06	9.840389e-05	1.793044e-05	1.750561e-05
27411         	3.298783e-05	N/A	5.626576e-06	1.049099e-04	1.793445e-05	1.749969e-05
27412         	3.327467e-05	N/A	6.170268e-06	1.074267e-04	1.793530e-05	1.749544e-05
27413         	3.301572e-05	N/A	6.029716e-06	9.888272e-05	1.793035e-05	1.749960e-05
27414         	3.286344e-05	N/A	5.518510e-06	8.197578e-05	1.790743e-05	1.751461e-05
27415         	3.302792e-05	N/A	5.676955e-06	9.174535e-05	1.794839e-05	1.747909e-05
27416         	3.299868e-05	N/A	5.778144e-06	9.316592e-05	1.792771e-05	1.750052e-05
27417         	3.330133e-05	N/A	6.100258e-06	9.108764e-05	1.793303e-05	1.748826e-05
27418         	3.303305e-05	N/A	6.106653e-06	1.001279e-04	1.791281e-05	1.750837e-05
27419         	3.301049e-05	N/A	5.648255e-06	8.942678e-05	1.793672e-05	1.748203e-05
27420         	3.292598e-05	N/A	5.918005e-06	9.417468e-05	1.790019e-05	1.751468e-05
27421         	3.298467e-05	N/A	5.561260e-06	9.301163e-05	1.794721e-05	1.747137e-05
27422         	3.318336e-05	N/A	6.046243e-06	1.054293e-04	1.792050e-05	1.749231e-05
27423         	3.328927e-05	N/A	6.120334e-06	1.211233e-04	1.791841e-05	1.749719e-05
27424         	3.315812e-05	N/A	5.991048e-06	1.345263e-04	1.792192e-05	1.748980e-05
27425         	3.325726e-05	N/A	6.506259e-06	1.081486e-04	1.792326e-05	1.749037e-05
27426         	3.275429e-05	N/A	5.688183e-06	8.399224e-05	1.790185e-05	1.750762e-05
27427         	3.311900e-05	N/A	5.439588e-06	6.956890e-05	1.794238e-05	1.746146e-05
27428         	3.334460e-05	N/A	6.372378e-06	1.007771e-04	1.790419e-05	1.750448e-05
27429         	3.290458e-05	N/A	5.644087e-06	9.467662e-05	1.794169e-05	1.746620e-05
27430         	3.307607e-05	N/A	5.970603e-06	9.922097e-05	1.791868e-05	1.748481e-05
27431         	3.292503e-05	N/A	5.712704e-06	9.955262e-05	1.791453e-05	1.748575e-05
27432         	3.309406e-05	N/A	5.596678e-06	8.226874e-05	1.791561e-05	1.748278e-05
27433         	3.341468e-05	N/A	6.383878e-06	1.076065e-04	1.791446e-05	1.748383e-05
27434         	3.302889e-05	N/A	6.010781e-06	1.028076e-04	1.788938e-05	1.750489e-05
27435         	3.295553e-05	N/A	5.659391e-06	9.429071e-05	1.793438e-05	1.746124e-05
27436         	3.306576e-05	N/A	6.031008e-06	1.059812e-04	1.789551e-05	1.750019e-05
